dbn,name,primary_address,city,zip,latitude,longitude
24Q102,P.S. 102 Bayview,55-24 VAN HORN STREET,QUEENS,11373,40.7334317,-73.8777647
24Q110,PS 110,48-25 37th Street,QUEENS,11101,40.7395598,-73.9288858
24Q113,P.S./I.S. 113 Anthony J. Pranzo,78-23 87TH STREET,QUEENS,11385,40.7055732,-73.8622084
24Q119,I.S. 119 The Glendale,74-01 78 AVENUE,QUEENS,11385,40.705198,-73.875033
24Q125,I.S. 125 Thom J. McCann Woodside,46-02 47 AVENUE,QUEENS,11377,40.7408445,-73.9186741
24Q128,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elementary School",69-10 65th Drive,QUEENS,11379,40.7153443,-73.886331
24Q143,P.S. 143 Louis Armstrong,34-74 113 STREET,QUEENS,11368,40.755398,-73.855706
24Q153,P.S. 153 Maspeth Elem,60-02 60 LANE,QUEENS,11378,40.716288,-73.904467
24Q199,P.S. 199 Maurice A. Fitzgerald,39-20 48 AVENUE,QUEENS,11104,40.7399816,-73.9263768
24Q211,Elm Tree Elementary School,86-37 53RD AVENUE,QUEENS,11373,40.7358509,-73.878713
24Q229,P.S. 229 Emanuel Kaplan,67-25 51 ROAD,QUEENS,11377,40.734677,-73.897114
24Q236,International High School for Health Sciences,48-01 90 STREET,QUEENS,11373,40.7408369,-73.8739856
24Q239,P.S. 239,17-15 WEIRFIELD STREET,QUEENS,11385,40.69943,-73.903833
24Q264,Academy of Finance and Enterprise,30-20 THOMSON AVENUE,QUEENS,11101,40.7448591,-73.9369449
24Q267,High School of Applied Communication,30-20 THOMSON AVENUE,QUEENS,11101,40.7448591,-73.9369449
24Q290,A.C.E. Academy for Scholars at the Geraldine Ferraro Campus,70-02 54 AVENUE,QUEENS,11378,40.728548,-73.893325
24Q293,Civic Leadership Academy,45-10 94TH STREET,QUEENS,11373,40.743204,-73.871482
24Q296,Pan American International High School,45-10 94TH STREET,QUEENS,11373,40.743204,-73.871482
24Q299,Bard High School Early College Queens,30-20 THOMSON AVENUE,QUEENS,11101,40.7448591,-73.9369449
24Q305,Learners and Leaders,378 SENECA AVENUE,QUEENS,11385,40.7072501,-73.9152314
24Q307,Pioneer Academy,40-20 100TH STREET,QUEENS,11368,40.7396266,-73.8599658
24Q311,Corona Arts and Sciences Academy,45-10 94TH STREET,QUEENS,11373,40.743204,-73.871482
24Q330,P.S. 330,110-08 NORTHERN BOULEVARD,QUEENS,11368,40.7577101,-73.8591171
24Q455,Newtown High School,48-01 90 STREET,QUEENS,11373,40.7408369,-73.8739856
24Q485,Grover Cleveland High School,21-27 HIMROD STREET,QUEENS,11385,40.7116318,-73.9091661
24Q520,Middle College High School at LaGuardia Community College,45-35 VAN DAM STREET,QUEENS,11101,40.743285,-73.9335087
24Q530,International High School at LaGuardia Community College,45-35 VAN DAM STREET,QUEENS,11101,40.743285,-73.9335087
24Q550,High School for Arts and Business,105-25 HORACE HARDING EXPY N,QUEENS,11368,40.737637,-73.853408
24Q560,"Robert F. Wagner, Jr. Secondary School for Arts and Technology",47-07 30 PLACE,QUEENS,11101,40.7426365,-73.9363655
24Q585,Maspeth High School,54-40 74TH STREET,QUEENS,11373,40.729258,-73.8872845
24Q600,Queens Vocational and Technical High School,37-02 47 AVENUE,QUEENS,11101,40.7422208,-73.9283762
24Q610,Aviation Career & Technical Education High School,45-30 36 STREET,QUEENS,11101,40.7435907,-73.92907
24Q744,VOYAGES Preparatory,45-10 94TH STREET,QUEENS,11373,40.743204,-73.871482
24Q877,The 51 Avenue Academy (The Path To Academic Excellence),76-05 51 AVENUE,QUEENS,11373,40.737207,-73.887005
25Q020,P.S. 020 John Bowne,142-30 BARCLAY AVENUE,QUEENS,11355,40.758365,-73.8244069
25Q021,P.S. 021 Edward Hart,147-36 26 AVENUE,QUEENS,11354,40.7741682,-73.8185428
25Q022,P.S. 022 Thomas Jefferson,153-33 SANFORD AVENUE,QUEENS,11355,40.761748,-73.811379
25Q024,P.S. 024 Andrew Jackson,141-11 HOLLY AVENUE,QUEENS,11355,40.7514347,-73.8178998
25Q025,I.S. 025 Adrien Block,34-65 192 STREET,QUEENS,11358,40.7648343,-73.7897125
25Q029,P.S. 029 Queens,125-10 23 AVENUE,QUEENS,11356,40.7785882,-73.8432556
25Q032,P.S. 032 State Street,171-11 35 AVENUE,QUEENS,11358,40.765437,-73.794342
25Q079,P.S. 079 Francis Lewis,147-27 15 DRIVE,QUEENS,11357,40.7860883,-73.8123023
25Q107,P.S. 107 Thomas A Dooley,167-02 45 AVENUE,QUEENS,11358,40.75536,-73.79947
25Q120,P.S. 120 Queens,58-01 136 STREET,QUEENS,11355,40.7455932,-73.8292832
25Q129,P.S. 129 Patricia Larkin,128-02 7 AVENUE,QUEENS,11356,40.789929,-73.839501
25Q130,P.S. 130,200-01 42 AVENUE,QUEENS,11361,40.7602199,-73.783998
25Q154,P.S. 154 Queens,75-02 162 STREET,QUEENS,11366,40.7266728,-73.8070645
25Q163,P.S. 163 Flushing Heights,159-01 59 AVENUE,QUEENS,11365,40.741093,-73.808757
25Q164,P.S. 164 Queens Valley,138-01 77 AVENUE,QUEENS,11367,40.7209261,-73.8233582
25Q165,P.S. 165 Edith K. Bergtraum,70-35 150 STREET,QUEENS,11367,40.729743,-73.816957
25Q169,P.S. 169 Bay Terrace,18-25 212 STREET,QUEENS,11360,40.7823459,-73.77844
25Q184,P.S. 184 Flushing Manor,163-15 21 ROAD,QUEENS,11357,40.777691,-73.7948087
25Q185,J.H.S. 185 Edward Bleeker,147-26 25 DRIVE,QUEENS,11354,40.7752465,-73.8193894
25Q189,J.H.S. 189 Daniel Carter Beard,144-80 BARCLAY AVENUE,QUEENS,11355,40.7603471,-73.8179093
25Q193,P.S. 193 Alfred J. Kennedy,152-20 11 AVENUE,QUEENS,11357,40.7924822,-73.8095577
25Q194,J.H.S. 194 William Carr,154-60 17 AVENUE,QUEENS,11357,40.78322,-73.806977
25Q200,PS/MS 200 - The Pomonok School & STAR Academy,70-10 164 STREET,QUEENS,11365,40.731067,-73.805758
25Q201,P.S. 201 The Discovery School for Inquiry and Research,65-11 155 STREET,QUEENS,11367,40.736521,-73.813001
25Q209,P.S. 209 Clearview Gardens,16-10 UTOPIA PARKWAY,QUEENS,11357,40.7839402,-73.794795
25Q214,P.S. 214 Cadwallader Colden,31-15 140 STREET,QUEENS,11354,40.7701939,-73.82762
25Q219,P.S. 219 Paul Klapper,144-39 GRAVETT ROAD,QUEENS,11367,40.7352223,-73.824029
25Q237,I.S. 237,46-21 COLDEN STREET,QUEENS,11355,40.7494299,-73.82141
25Q240,Veritas Academy,35-01 UNION STREET,QUEENS,11354,40.764868,-73.826819
25Q241,Queens High School for Language Studies,35-01 UNION STREET,QUEENS,11354,40.764868,-73.826819
25Q242,P.S. 242 Leonard P. Stavisky Early Childhood School,29-66 137 STREET,QUEENS,11354,40.769753,-73.832001
25Q244,The Active Learning Elementary School,137-20 FRANKLIN AVENUE,QUEENS,11355,40.754465,-73.826204
25Q250,I.S. 250 The Robert F. Kennedy Community Middle School,158-40 76 ROAD,QUEENS,11366,40.724191,-73.80937
25Q252,"Queens School of Inquiry, The",158-40 76 ROAD,QUEENS,11366,40.724191,-73.80937
25Q263,Flushing International High School,144-80 BARCLAY AVENUE,QUEENS,11355,40.7603471,-73.8179093
25Q281,East-West School of International Studies,46-21 COLDEN STREET,QUEENS,11355,40.7494299,-73.82141
25Q285,World Journalism Preparatory: A College Board School,34-65 192 STREET,QUEENS,11358,40.7648343,-73.7897125
25Q294,BELL Academy,18-25 212 STREET,QUEENS,11360,40.7823459,-73.77844
25Q425,John Bowne High School,63-25 MAIN STREET,QUEENS,11367,40.7385992,-73.8239758
25Q460,Flushing High School,35-01 UNION STREET,QUEENS,11354,40.764868,-73.826819
25Q499,"The Queens College School for Math, Science and Technology",148-20 REEVES AVENUE,QUEENS,11367,40.736978,-73.8215139
25Q525,Townsend Harris High School,149-11 MELBOURNE AVENUE,QUEENS,11367,40.735017,-73.821339
25Q540,Queens Academy High School,138-11 35 AVENUE,QUEENS,11354,40.765602,-73.828293
25Q670,Robert F. Kennedy Community High School,75-40 PARSONS BOULEVARD,QUEENS,11366,40.7252991,-73.810707
25Q792,North Queens Community High School,141-25 77TH ROAD,QUEENS,11367,40.7215807,-73.8157261
26Q018,P.S. 018 Winchester,86-35 235 COURT,QUEENS,11427,40.7321665,-73.7324475
26Q026,P.S. 026 Rufus King,195-02 69 AVENUE,QUEENS,11365,40.736575,-73.778081
26Q031,P.S. 031 Bayside,211-45 46 ROAD,QUEENS,11361,40.7572552,-73.7693759
26Q041,P.S. 041 Crocheron,214-43 35 AVENUE,QUEENS,11361,40.7675759,-73.7797426
26Q046,P.S. 046 Alley Pond,64-45 218 STREET,QUEENS,11364,40.745726,-73.758047
26Q067,J.H.S. 067 Louis Pasteur,51-60 MARATHON PARKWAY,QUEENS,11362,40.762227,-73.734814
26Q074,J.H.S. 074 Nathaniel Hawthorne,61-15 OCEANIA STREET,QUEENS,11364,40.745069,-73.766796
26Q094,P.S. 094 David D. Porter,41-77 LITTLE NECK PARKWAY,QUEENS,11363,40.7709147,-73.7389879
26Q098,P.S. 098 The Douglaston School,40-20 235 STREET,QUEENS,11363,40.7821942,-73.7509726
26Q115,P.S. 115 Glen Oaks,80-51 261 STREET,QUEENS,11004,40.7440912,-73.7098443
26Q133,P.S. 133 Queens,248-05 86 AVENUE,QUEENS,11426,40.7317281,-73.7179468
26Q158,M.S. 158 Marie Curie,46-35 OCEANIA STREET,QUEENS,11361,40.7562686,-73.7729197
26Q159,P.S. 159,205-01 33 AVENUE,QUEENS,11361,40.770092,-73.7839769
26Q162,P.S. 162 John Golden,201-02 53 AVENUE,QUEENS,11364,40.748394,-73.776565
26Q172,Irwin Altman Middle School 172,81-14 257 STREET,QUEENS,11004,40.7420669,-73.7130222
26Q173,P.S. 173 Fresh Meadows,174-10 67 AVENUE,QUEENS,11365,40.7341906,-73.7953455
26Q178,P.S./ IS 178 Holliswood,189-10 RADNOR ROAD,QUEENS,11423,40.7244008,-73.7774751
26Q186,P.S. 186 Castlewood,252-12 72 AVENUE,QUEENS,11426,40.7499669,-73.7217146
26Q188,P.S. 188 Kingsbury,218-12 HARTLAND AVENUE,QUEENS,11364,40.7350641,-73.7518945
26Q191,P.S. 191 Mayflower,85-15 258 STREET,QUEENS,11001,40.734295,-73.7091227
26Q203,P.S. 203 Oakland Gardens,53-11 SPRINGFIELD BOULEVARD,QUEENS,11364,40.7535669,-73.759799
26Q205,P.S. 205 Alexander Graham Bell,75-25 BELL BOULEVARD,QUEENS,11364,40.73801,-73.756381
26Q213,P.S. 213 The Carl Ullman School,231-02 67 AVENUE,QUEENS,11364,40.747524,-73.745381
26Q216,J.H.S. 216 George J. Ryan,64-20 175 STREET,QUEENS,11365,40.7376129,-73.7940113
26Q221,P.S. 221 The North Hills School,57-40 MARATHON PARKWAY,QUEENS,11362,40.7586405,-73.7313503
26Q266,P.S. / I.S. 266,74-10 COMMONWEALTH BOULEVARD,QUEENS,11426,40.746011,-73.7283855
26Q415,Benjamin N. Cardozo High School,57-00 223RD STREET,BAYSIDE,11364,40.7518284,-73.7559837
26Q430,Francis Lewis High School,58-20 UTOPIA PARKWAY,QUEENS,11365,40.7404652,-73.7936092
26Q435,Martin Van Buren High School,230-17 HILLSIDE AVENUE,QUEENS,11427,40.73387,-73.739716
26Q495,Bayside High School,32-24 CORPORAL KENNEDY STREET,QUEENS,11361,40.771101,-73.78021
26Q566,"Queens High School of Teaching, Liberal Arts and the Sciences",74-20 COMMONWEALTH BLVD,QUEENS,11426,40.744121,-73.728799
27Q042,P.S./M.S 042 R. Vernam,488 BEACH 66 STREET,QUEENS,11692,40.5947985,-73.7953131
27Q043,P.S. 043,160 BEACH 29 STREET,QUEENS,11691,40.5944362,-73.7618313
27Q045,P.S. 045 Clarence Witherspoon,126-28 150 STREET,QUEENS,11436,40.6722982,-73.7882642
27Q047,P.S. 047 Chris Galas,9 POWER ROAD,QUEENS,11693,40.606725,-73.8201789
27Q051,P.S. 051,87-45 117 STREET,QUEENS,11418,40.6982108,-73.8319481
27Q053,M.S. 053 Brian Piccolo,10-45 NAMEOKE STREET,QUEENS,11691,40.604018,-73.749909
27Q056,P.S. 056 Harry Eichler,86-10 114 STREET,QUEENS,11418,40.6991198,-73.8352758
27Q060,P.S. 060 Woodhaven,91-02 88 AVENUE,QUEENS,11421,40.691436,-73.85279
27Q062,P. S. 62 - Chester Park School,97-25 108 STREET,QUEENS,11419,40.688633,-73.8358583
27Q063,P.S. 063 Old South,90-15 SUTTER AVENUE,QUEENS,11417,40.676967,-73.84678
27Q064,P.S. 064 Joseph P. Addabbo,82-01 101 AVENUE,QUEENS,11416,40.6811529,-73.8570119
27Q065,P.S. 65 - The Raymond York Elementary School,103-22 99 STREET,QUEENS,11417,40.682272,-73.841648
27Q066,P.S. 066 Jacqueline Kennedy Onassis,85-11 102 STREET,QUEENS,11418,40.6976896,-73.8464783
27Q090,P.S. 090 Horace Mann,86-50 109 STREET,QUEENS,11418,40.6967298,-73.839083
27Q096,P.S. 096,130-01 ROCKAWAY BOULEVARD,QUEENS,11420,40.675354,-73.80811
27Q097,P.S. 097 Forest Park,85-52 85 STREET,QUEENS,11421,40.694215,-73.860039
27Q100,P.S. 100 Glen Morris,111-11 118 STREET,QUEENS,11420,40.6722559,-73.8213165
27Q104,P.S. 104 The Bays Water,26-01 MOTT AVENUE,QUEENS,11691,40.6083067,-73.7647105
27Q105,P.S. 105 The Bay School,420 BEACH 51 STREET,QUEENS,11691,40.5957979,-73.7818592
27Q106,P.S. 106,180 BEACH 35 STREET,QUEENS,11691,40.5946809,-73.7671077
27Q108,P.S. 108 Captain Vincent G. Fowler,108-10 109 AVENUE,QUEENS,11420,40.6794554,-73.8312075
27Q114,P.S. / M.S. 114 Belle Harbor,134-01 CRONSTON AVENUE,QUEENS,11694,40.5782772,-73.8542938
27Q123,P.S. 123,145-01 119 AVENUE,QUEENS,11436,40.678902,-73.7955549
27Q124,P.S. 124 Osmond A Church,129-15 150 AVENUE,QUEENS,11420,40.665478,-73.8110933
27Q137,M.S. 137 America's School of Heroes,109-15 98 STREET,QUEENS,11417,40.678107,-73.83939
27Q146,P.S. 146 Howard Beach,98-01 159 AVENUE,QUEENS,11414,40.6598657,-73.8351564
27Q155,P.S. 155,130-02 115 AVENUE,QUEENS,11420,40.6795351,-73.8106718
27Q183,P.S. 183 Dr. Richard R. Green,2-45 BEACH 79 STREET,QUEENS,11693,40.5889357,-73.8052821
27Q197,P.S. 197 The Ocean School,825 HICKSVILLE ROAD,QUEENS,11691,40.6002014,-73.7418209
27Q202,J.H.S. 202 Robert H. Goddard,138-30 LAFAYETTE STREET,QUEENS,11417,40.6717971,-73.8449613
27Q207,P.S. 207 Rockwood Park,159-15 88 STREET,QUEENS,11414,40.657724,-73.843869
27Q210,J.H.S. 210 Elizabeth Blackwell,93-11 101 AVENUE,QUEENS,11416,40.684768,-73.847622
27Q215,P.S. 215 Lucretia Mott,535 BRIAR PLACE,QUEENS,11691,40.5991811,-73.7582983
27Q223,P.S. 223 Lyndon B. Johnson,125-20 SUTPHIN BOULEVARD,QUEENS,11434,40.674705,-73.790349
27Q226,J.H.S. 226 Virgil I. Grissom,121-10 ROCKAWAY BOULEVARD,QUEENS,11420,40.6757652,-73.8169941
27Q232,P.S. 232 Lindenwood,153-23 83 STREET,QUEENS,11414,40.6604346,-73.8498594
27Q253,P.S. 253,1307 CENTRAL AVENUE,QUEENS,11691,40.607224,-73.7488149
27Q254,P.S. 254 - The Rosa Parks School,84-40 101 STREET,QUEENS,11418,40.697177,-73.847866
27Q260,Frederick Douglass Academy VI High School,8-21 BAY 25 STREET,QUEENS,11691,40.601532,-73.763979
27Q261,Voyages Prep - South Queens,156-10 BAISLEY BOULEVARD,QUEENS,11434,40.6749885,-73.7832792
27Q262,Channel View School for Research,100-00 BEACH CHANNEL DRIVE,QUEENS,11694,40.5855534,-73.8231025
27Q273,P.S. 273,88-07 102ND STREET,QUEENS,11418,40.693489,-73.8445612
27Q282,Knowledge and Power Preparatory Academy VI,8-21 BAY 25 STREET,QUEENS,11691,40.601532,-73.763979
27Q297,Hawtree Creek Middle School,121-10 ROCKAWAY BOULEVARD,QUEENS,11420,40.6757652,-73.8169941
27Q302,"Queens High School for Information, Research, and Technology",8-21 BAY 25 STREET,QUEENS,11691,40.601532,-73.763979
27Q306,New York City Academy for Discovery,95-16 89TH AVENUE,QUEENS,11421,40.69146,-73.848566
27Q308,Robert H. Goddard High School of Communication Arts and Technology,138-30 LAFAYETTE STREET,QUEENS,11417,40.6717971,-73.8449613
27Q309,Academy of Medical Technology: A College Board School,8-21 BAY 25 STREET,QUEENS,11691,40.601532,-73.763979
27Q317,WATERSIDE CHILDREN'S STUDIO SCHOOL,190 BEACH 110 STREET,ROCKAWAY PARK,11694,40.5810353,-73.8318911
27Q318,WATERSIDE SCHOOL FOR LEADERSHIP,190 BEACH 110 STREET,ROCKAWAY PARK,11694,40.5810353,-73.8318911
27Q319,VILLAGE ACADEMY,10-45 NAMEOKE STREET,QUEENS,11691,40.604018,-73.749909
27Q323,Scholars' Academy,320 BEACH 104TH STREET,QUEENS,11694,40.5841107,-73.8257036
27Q324,Rockaway Park High School for Environmental Sustainability,100-00 BEACH CHANNEL DRIVE,QUEENS,11694,40.5855534,-73.8231025
27Q333,Goldie Maple Academy,3-65 BEACH 56 STREET,QUEENS,11692,40.593987,-73.786652
27Q351,Rockaway Collegiate High School,100-00 BEACH CHANNEL DRIVE,QUEENS,11694,40.5855534,-73.8231025
27Q362,Wave Preparatory Elementary School,535 BRIAR PLACE,QUEENS,11691,40.5991811,-73.7582983
27Q400,August Martin High School,156-10 BAISLEY BOULEVARD,QUEENS,11434,40.6749885,-73.7832792
27Q410,Beach Channel High School,100-00 BEACH CHANNEL DRIVE,QUEENS,11694,40.5855534,-73.8231025
27Q475,Richmond Hill High School,89-30 114 STREET,QUEENS,11418,40.6950772,-73.8335014
27Q480,John Adams High School,101-01 ROCKAWAY BOULEVARD,QUEENS,11417,40.678246,-73.836861
27Q650,"High School for Construction Trades, Engineering and Architecture",94-06 104TH STREET,QUEENS,11416,40.68918,-73.841461
28Q008,J.H.S. 008 Richard S. Grossley,108-35 167 STREET,QUEENS,11433,40.69691,-73.7863969
28Q030,P.S. 030 Queens,126-10 BEDELL STREET,QUEENS,11434,40.6803082,-73.7744362
28Q040,P.S. 040 Samuel Huntington,109-20 UNION HALL STREET,QUEENS,11433,40.6939962,-73.7908184
28Q048,P.S. 048 William Wordsworth,108-29 155 STREET,QUEENS,11433,40.6935893,-73.7967709
28Q050,P.S. 050 Talfourd Lawn Elementary School,143-26 101 AVENUE,QUEENS,11435,40.694854,-73.806837
28Q054,P.S. 054 Hillside,86-02 127 STREET,QUEENS,11418,40.7026728,-73.8244673
28Q055,P.S. 055 Maure,131-10 97 AVENUE,QUEENS,11419,40.6936,-73.816147
28Q072,Catherine & Count Basie Middle School 72,133-25 GUY R BREWER BOULEVARD,QUEENS,11434,40.675064,-73.775618
28Q080,P.S. 080 Thurgood Marshall Magnet,171-05 137 AVENUE,QUEENS,11434,40.673499,-73.769121
28Q082,P.S. 082 Hammond,88-02 144 STREET,QUEENS,11435,40.7041026,-73.8117842
28Q086,P.S. Q086,87-41 PARSONS BOULEVARD,QUEENS,11432,40.7092139,-73.8024226
28Q099,P.S. 099 Kew Gardens,82-37 KEW GARDENS ROAD,QUEENS,11415,40.711486,-73.827742
28Q101,P.S. 101 School in the Gardens,2 RUSSELL PLACE,QUEENS,11375,40.715537,-73.843379
28Q117,P.S. 117 J. Keld / Briarwood School,85-15 143 STREET,QUEENS,11435,40.6858192,-73.8014681
28Q121,P.S. 121 Queens,126-10 109 AVENUE,QUEENS,11420,40.683713,-73.815529
28Q139,P.S. 139 Rego Park,93-06 63 DRIVE,QUEENS,11374,40.727995,-73.862551
28Q140,P.S. 140 Edward K Ellington,166-01 116 AVENUE,QUEENS,11434,40.68748,-73.781249
28Q144,P.S. 144 Col Jeromus Remsen,93-02 69 AVENUE,QUEENS,11375,40.714863,-73.8523869
28Q157,J.H.S. 157 Stephen A. Halsey,63-55 102ND STREET,QUEENS,11374,40.7323475,-73.8538445
28Q160,P.S. 160 Walter Francis Bishop,109-59 INWOOD STREET,QUEENS,11435,40.6881453,-73.8004656
28Q161,P.S. 161 Arthur Ashe School,101-33 124 STREET,QUEENS,11419,40.690426,-73.821065
28Q167,Metropolitan Expeditionary Learning School,91-30 METROPOLITAN AVENUE,QUEENS,11375,40.708753,-73.8557999
28Q174,P.S. 174 William Sidney Mount,65-10 DIETERLE CRESCENT,QUEENS,11374,40.720572,-73.861471
28Q175,P.S. 175 The Lynn Gross Discovery School,64-35 102 STREET,QUEENS,11374,40.731005,-73.852189
28Q182,P.S. 182 Samantha Smith,153-27 88TH AVENUE,QUEENS,11432,40.7065016,-73.8032052
28Q190,J.H.S. 190 Russell Sage,68-17 AUSTIN STREET,QUEENS,11375,40.7230138,-73.8518455
28Q196,P.S. 196 Grand Central Parkway,71-25 113 STREET,QUEENS,11375,40.722812,-73.837357
28Q206,P.S. 206 The Horace Harding School,61-02 98 STREET,QUEENS,11374,40.7347342,-73.8607966
28Q217,J.H.S. 217 Robert A. Van Wyck,85-05 144 STREET,QUEENS,11435,40.7104481,-73.8118626
28Q220,P.S. 220 Edward Mandel,62-10 108 STREET,QUEENS,11375,40.7364625,-73.8514362
28Q284,York Early College Academy,108-35 167 STREET,QUEENS,11433,40.69691,-73.7863969
28Q287,The Emerson School,108-35 167 STREET,QUEENS,11433,40.69691,-73.7863969
28Q303,The Academy for Excellence through the Arts,108-55 69 AVENUE,QUEENS,11375,40.7256257,-73.844035
28Q310,Queens Collegiate: A College Board School,167-01 GOTHIC DRIVE,JAMAICA,11432,40.7141353,-73.7979805
28Q325,Hillside Arts & Letters Academy,167-01 GOTHIC DRIVE,JAMAICA,11432,40.7141353,-73.7979805
28Q328,High School for Community Leadership,167-01 GOTHIC DRIVE,JAMAICA,11432,40.7141353,-73.7979805
28Q338,Queens Satellite High School for Opportunity,162-02 HILLSIDE AVENUE,QUEENS,11432,40.708199,-73.799524
28Q350,Jamaica Gateway to the Sciences,167-01 GOTHIC DRIVE,JAMAICA,11432,40.7141353,-73.7979805
28Q354,PS 354,126-10 BEDELL STREET,QUEENS,11434,40.6803082,-73.7744362
28Q440,Forest Hills High School,67-01 110 STREET,QUEENS,11375,40.7294721,-73.8456713
28Q470,Jamaica High School,167-01 GOTHIC DRIVE,JAMAICA,11432,40.7141353,-73.7979805
28Q505,Hillcrest High School,160-05 HIGHLAND AVENUE,QUEENS,11432,40.7118564,-73.7953952
28Q620,Thomas A. Edison Career and Technical Education High School,165-65 84 AVENUE,QUEENS,11432,40.716059,-73.799685
28Q680,Queens Gateway to Health Sciences Secondary School,160-20 GOETHALS AVENUE,QUEENS,11432,40.71855,-73.805991
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,91-30 METROPOLITAN AVENUE,QUEENS,11375,40.708753,-73.8557999
28Q687,Queens High School for the Sciences at York College,94-50 159 STREET,QUEENS,11433,40.7009286,-73.7983153
28Q690,High School for Law Enforcement and Public Safety,116-25 GUY R BREWER BOULEVARD,QUEENS,11434,40.6860804,-73.7840523
28Q896,"Young Women's Leadership School, Queens",150-91 87 ROAD,QUEENS,11432,40.708383,-73.804153
29Q015,P.S. 015 Jackie Robinson,121-15 LUCAS STREET,QUEENS,11413,40.686049,-73.756547
29Q033,P.S. 033 Edward M. Funk,91-37 222 STREET,QUEENS,11428,40.727164,-73.73409
29Q034,P.S. 034 John Harvard,104-12 SPRINGFIELD BOULEVARD,QUEENS,11429,40.7117399,-73.7367043
29Q035,P.S. 035 Nathaniel Woodhull,191-02 90 AVENUE,QUEENS,11423,40.713433,-73.7688809
29Q036,P.S. 036 Saint Albans School,187-01 FOCH BOULEVARD,QUEENS,11412,40.6907727,-73.7639886
29Q037,Cynthia Jenkins School,179-37 137 AVENUE,QUEENS,11434,40.676169,-73.758797
29Q038,P.S. 038 Rosedale,135-21 241 STREET,QUEENS,11422,40.671631,-73.7339767
29Q052,P.S. 052 Queens,178-37 146 TERRACE,QUEENS,11434,40.660908,-73.7654559
29Q059,I.S. 059 Springfield Gardens,132-55 RIDGEDALE STREET,QUEENS,11413,40.681389,-73.753548
29Q095,P.S. 095 Eastwood,179-01 90 AVENUE,QUEENS,11432,40.711288,-73.783282
29Q109,Jean Nuzzi Intermediate School,213-10 92 AVENUE,QUEENS,11428,40.7206856,-73.7470632
29Q116,PS/IS 116 William C. Hughley,107-25 WREN PLACE,QUEENS,11433,40.7004599,-73.7818292
29Q118,P.S. 118 Lorraine Hansberry,190-20 109 ROAD,QUEENS,11412,40.7035611,-73.7658895
29Q131,P.S. 131 Abigail Adams,170-45 84 AVENUE,QUEENS,11432,40.7155244,-73.7996645
29Q132,P.S. 132 Ralph Bunche,132-15 218 STREET,QUEENS,11413,40.6820973,-73.749919
29Q134,P.S. 134 Hollis,203-02 109 AVENUE,QUEENS,11412,40.7079884,-73.7552292
29Q135,The Bellaire School,207-11 89 AVENUE,QUEENS,11427,40.720849,-73.757595
29Q136,P.S. 136 Roy Wilkins,201-15 115 AVENUE,QUEENS,11412,40.698936,-73.752691
29Q138,P.S./ M.S.138 Sunrise,251-11 WELLER AVENUE,QUEENS,11422,40.65987,-73.734343
29Q147,PS/MS 147 Ronald McNair,218-01 116 AVENUE,QUEENS,11411,40.698026,-73.740151
29Q156,P.S. 156 Laurelton,229-02 137 AVENUE,QUEENS,11413,40.672235,-73.743334
29Q176,P.S. 176 Cambria Heights,120-45 235 STREET,QUEENS,11411,40.6853994,-73.730026
29Q181,P.S. 181 Brookfield,148-15 230 STREET,QUEENS,11413,40.6562033,-73.7531286
29Q192,I.S. 192 The Linden,109-89 204 STREET,QUEENS,11412,40.706768,-73.7537927
29Q195,P.S. 195 William Haberle,253-50 149 AVENUE,QUEENS,11422,40.652634,-73.735608
29Q208,P.S. / I.S. 208,74-30 COMMONWEALTH BLVD,QUEENS,11426,40.744184,-73.727581
29Q238,I.S. 238 - Susan B. Anthony Academy,88-15 182 STREET,QUEENS,11423,40.7116138,-73.7799714
29Q243,Institute for Health Professions at Cambria Heights,207- 01 116TH AVENUE,QUEENS,11411,40.6981894,-73.7460089
29Q248,Queens Preparatory Academy,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,40.6682551,-73.7568955
29Q251,P.S. 251 Queens,144-51 ARTHUR STREET,QUEENS,11413,40.6648044,-73.7599912
29Q259,Pathways College Preparatory School: A College Board School,109-89 204 STREET,QUEENS,11412,40.706768,-73.7537927
29Q265,Excelsior Preparatory High School,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,40.6682551,-73.7568955
29Q268,PS/IS 268,92-07 175 STREET,QUEENS,11433,40.707636,-73.785231
29Q270,The Gordon Parks School,233-15 MERRICK BOULEVARD,QUEENS,11422,40.675072,-73.7362799
29Q272,George Washington Carver High School for the Sciences,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,40.6682551,-73.7568955
29Q283,Preparatory Academy for Writers: A College Board School,143-10 SPRINGFIELD BOULEVARD,QUEENS,11413,40.6682551,-73.7568955
29Q289,Queens United Middle School,229-02 137 AVENUE,QUEENS,11413,40.672235,-73.743334
29Q295,P.S./I.S. 295,222-14 JAMAICA AVENUE,QUEENS,11428,40.7196269,-73.7329917
29Q326,Cambria Heights Academy,188-04 91ST AVENUE,QUEENS,11423,40.7119429,-73.7709457
29Q327,Eagle Academy for Young Men III,171-10 LINDEN BOULEVARD,QUEENS,11434,40.691665,-73.7789876
